,id_proposal,support_votes
544,"('0x2b384212edc04ae8bb41738d05ba20e33277bf33', '46')","(1, '7745112619612216813917')"
2323,"('0xa1de2815f9cbc8e1195710828d635e008a53cb0e', '46')","(1, '20000000000000000000')"
1137,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '46')","(1, '100075901094472003327941')"
1201,"('0x582cd2fb9b6f228acf4edf8f6c608ddace41d468', '46')","(1, '6563590000000000000000')"
1702,"('0x7f89077b122afaaf6ab50aa12e9cb46bb9a058c4', '46')","(1, '8018207775730000000000')"
783,"('0x400704a17a66de7f7682ff230d0cf12225987f4e', '46')","(1, '72970571218355477')"
863,"('0x44c69653fa05b0e7c12488a4441b9368da43aabd', '46')","(1, '250000000000000000')"
1719,"('0x8169522c2c57883e8ef80c498aab7820da539806', '46')","(1, '101000024654469732833014')"
1962,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '46')","(1, '12514383348797380917632')"
1239,"('0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c', '46')","(1, '57785755787858402606729')"
1654,"('0x7c59a6ac0edea2375618ef4cb5b1a1e97f8ecb90', '46')","(1, '54544280000000000')"
2221,"('0x9b68c14e936104e9a7a24c712beecdc220002984', '47')","(1, '10000000000000000000000')"
986,"('0x4b7ec805ae47e8696c212ee1e259a291316440d4', '47')","(1, '265500000000000000')"
1882,"('0x88fb3d509fc49b515bfeb04e23f53ba339563981', '47')","(1, '101124041901448510999')"
2179,"('0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1', '47')","(1, '344999850839003073334900')"
880,"('0x45041ce9f1f3a8a3c434bb0aed242064e6023424', '47')","(1, '549589158994249864')"
854,"('0x440bb6c7266397ce6adf157ab8683bc3c9fdacf5', '47')","(1, '11661818887884308458')"
247,"('0x13bdae8c5f0fc40231f0e6a4ad70196f59138548', '47')","(1, '50008927984948414944996')"
404,"('0x1d29756e8f7b091ce6c11a35980de79c7eda5d1f', '47')","(1, '50009494534466141391026')"
1665,"('0x7d96a6f41fd31c7624f7069415be58b5e3576d34', '47')","(1, '410059768608781106492')"
545,"('0x2b384212edc04ae8bb41738d05ba20e33277bf33', '47')","(1, '7745654352375345585046')"
1821,"('0x8579363b49bac7f7c6772afeea65d05a72d2213a', '47')","(1, '351880696808036209')"
346,"('0x19b570af5dddb8f0f5a15c83d07a1c5153865188', '47')","(1, '805841053249794540')"
1763,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '47')","(1, '102756361614140541409')"
914,"('0x458ceec48586a85fcfeb4a179706656ee321730e', '47')","(1, '50000791808090124017774')"
1002,"('0x4ca7b33aed8b13faabb97724ddb3108500a3801e', '47')","(1, '307031264044505558870633')"
864,"('0x44c69653fa05b0e7c12488a4441b9368da43aabd', '47')","(2, '250000000000000000')"
2268,"('0x9d83605d0479c475588fba28d7c4607f4cb30414', '47')","(1, '0')"
1359,"('0x6626593c237f530d15ae9980a95ef938ac15c35c', '47')","(1, '126085363847060346969350')"
1138,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '47')","(1, '100079954678959572661660')"
2309,"('0xa0e4eccf02f9b83ee1f270c735751d602e88ea1e', '47')","(1, '133164137822141094')"
1026,"('0x4e2ed0ce033d49bdcdf991914d150e30ae433e06', '47')","(1, '0')"
1273,"('0x5d8908afee1df9f7f0830105f8be828f97ce9e68', '47')","(1, '50002711614059841307498')"
2269,"('0x9d83605d0479c475588fba28d7c4607f4cb30414', '49')","(1, '0')"
1666,"('0x7d96a6f41fd31c7624f7069415be58b5e3576d34', '49')","(1, '289875798281986233220')"
1850,"('0x879e932b55c14ab7ceebb74fe94d2015fdc785b2', '49')","(1, '1565188329859239716')"
1698,"('0x7f843d2df640b5f986b9c14c405a1728f8084d0b', '49')","(1, '99394561979122305605')"
600,"('0x2d42af353533fe0911e6d2046ce773be2d758ce0', '49')","(1, '14988595716426032')"
546,"('0x2b384212edc04ae8bb41738d05ba20e33277bf33', '49')","(1, '7746021343108617917532')"
88,"('0x070341aa5ed571f0fb2c4a5641409b1a46b4961b', '49')","(1, '50000000000000000000000')"
347,"('0x19b570af5dddb8f0f5a15c83d07a1c5153865188', '49')","(1, '805841053249794540')"
1360,"('0x6626593c237f530d15ae9980a95ef938ac15c35c', '49')","(1, '126093363847060346969350')"
1139,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '49')","(1, '100079954678959572661660')"
2180,"('0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1', '49')","(1, '344999003938052888680339')"
626,"('0x303eefedee1ba8e5d507a55465d946b2fea18583', '49')","(1, '1000000000000000000')"
1764,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '49')","(1, '102756361614140541409')"
1703,"('0x7f89077b122afaaf6ab50aa12e9cb46bb9a058c4', '49')","(1, '8018207775730000000000')"
1720,"('0x8169522c2c57883e8ef80c498aab7820da539806', '49')","(1, '101000024654469732833014')"
2301,"('0xa0dc2f2f6fd98d9c7254f929db233f149741c432', '49')","(1, '7865130000000000000000')"
405,"('0x1d29756e8f7b091ce6c11a35980de79c7eda5d1f', '49')","(1, '50019191583744399106649')"
1240,"('0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c', '49')","(1, '57785755787858402606729')"
1538,"('0x73baa8a41dda1cbcae8c7709a2a7b171182a1d46', '49')","(1, '0')"
881,"('0x45041ce9f1f3a8a3c434bb0aed242064e6023424', '49')","(1, '549589158994249864')"
1076,"('0x5274b3bebc974f3cf661efe149bf4c6f4cdc59d2', '49')","(1, '4773310000000000000000')"
1582,"('0x7905c68385b6919d8ae2ffb90fbf2c3c5c218de4', '49')","(1, '6250703428211493195')"
915,"('0x458ceec48586a85fcfeb4a179706656ee321730e', '49')","(1, '50001452265037354977783')"
1202,"('0x582cd2fb9b6f228acf4edf8f6c608ddace41d468', '49')","(1, '6563590000000000000000')"
1963,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '49')","(1, '12514383348797380917632')"
2222,"('0x9b68c14e936104e9a7a24c712beecdc220002984', '49')","(1, '10000000000000000000000')"
34,"('0x03f061f6357195dbb545820a6cd9a2ed2b087618', '49')","(1, '24010361375125127372')"
481,"('0x24ed109450c6d407c1e8b5d4c94c9f9cd222c472', '49')","(1, '0')"
882,"('0x45041ce9f1f3a8a3c434bb0aed242064e6023424', '50')","(0, '549589158994249864')"
89,"('0x070341aa5ed571f0fb2c4a5641409b1a46b4961b', '50')","(1, '50000000000000000000000')"
1077,"('0x5274b3bebc974f3cf661efe149bf4c6f4cdc59d2', '50')","(1, '4773310000000000000000')"
1721,"('0x8169522c2c57883e8ef80c498aab7820da539806', '50')","(1, '101000024654469732833014')"
865,"('0x44c69653fa05b0e7c12488a4441b9368da43aabd', '50')","(1, '250000000000000000')"
248,"('0x13bdae8c5f0fc40231f0e6a4ad70196f59138548', '50')","(1, '50008927984948414944996')"
916,"('0x458ceec48586a85fcfeb4a179706656ee321730e', '50')","(1, '50001452265037354977783')"
1677,"('0x7e4a8391c728fed9069b2962699ab416628b19fa', '50')","(1, '50024100401434124896915')"
180,"('0x0dc1f2633d657122d67735d9606e0b29f5523aef', '50')","(1, '1000835678570277444')"
773,"('0x3eb58f93ab0cac85b888d7429d3eed96c086f7ed', '50')","(1, '842828978019491486')"
213,"('0x10f87409e405c5e44e581a4c3f2eecf36aaf1f92', '50')","(1, '38055287155236818274633')"
845,"('0x43ab8c56baaf9b6fb839b9056667d60b8254e25f', '50')","(1, '78475103022089792')"
2070,"('0x91400be76b7171cf932ae252390d2b60e2c73013', '50')","(1, '30000000000000000000')"
1964,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '50')","(1, '12514383348797380917632')"
2181,"('0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1', '50')","(1, '345002602372823992852829')"
619,"('0x2fd6181541bebe30d17cf3a5d9f40ebcecbdba43', '50')","(1, '20002054464220621716513')"
151,"('0x0a09cd09b0107bb98a83f211704f036eca94b92e', '50')","(1, '15000000000000000000000')"
953,"('0x47c125dee6898b6cb2379bcbafc823ff3f614770', '50')","(1, '50004088477038034063777')"
1514,"('0x71fe06869647fd4fd360553539ff4194c1ecc963', '50')","(1, '2530061741647396')"
2223,"('0x9b68c14e936104e9a7a24c712beecdc220002984', '50')","(1, '11050527728982230078291')"
1883,"('0x88fb3d509fc49b515bfeb04e23f53ba339563981', '50')","(1, '105101124041901448510999')"
35,"('0x03f061f6357195dbb545820a6cd9a2ed2b087618', '50')","(1, '24010361375125127372')"
348,"('0x19b570af5dddb8f0f5a15c83d07a1c5153865188', '50')","(1, '805841053249794540')"
2317,"('0xa1c7bd2e48f7f3922e201705f3491c841135f483', '50')","(1, '633718610000000000')"
406,"('0x1d29756e8f7b091ce6c11a35980de79c7eda5d1f', '50')","(1, '50018778571257832059966')"
1241,"('0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c', '50')","(1, '57785755787858402606729')"
1140,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '50')","(1, '100086952356099018875280')"
1464,"('0x6c5b82ebd4bcde97efbdac727e68b6ca2e45efce', '50')","(1, '1000000000000000000')"
1027,"('0x4e2ed0ce033d49bdcdf991914d150e30ae433e06', '50')","(1, '11600000000000000000')"
1274,"('0x5d8908afee1df9f7f0830105f8be828f97ce9e68', '50')","(1, '50002711614059841307498')"
1765,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '50')","(1, '151540495968490807940')"
547,"('0x2b384212edc04ae8bb41738d05ba20e33277bf33', '50')","(1, '7745112619612216813917')"
131,"('0x07d5e9d8e87d2bd41f5b554f87034b7d50aa0103', '51')","(0, '0')"
2302,"('0xa0dc2f2f6fd98d9c7254f929db233f149741c432', '51')","(1, '7865130000000000000000')"
1965,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '51')","(1, '12514383348797380917632')"
1242,"('0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c', '51')","(1, '57785755787858402606729')"
883,"('0x45041ce9f1f3a8a3c434bb0aed242064e6023424', '51')","(0, '549589158994249864')"
1203,"('0x582cd2fb9b6f228acf4edf8f6c608ddace41d468', '51')","(1, '6563590000000000000000')"
36,"('0x03f061f6357195dbb545820a6cd9a2ed2b087618', '51')","(1, '24010361375125127372')"
249,"('0x13bdae8c5f0fc40231f0e6a4ad70196f59138548', '51')","(1, '50008927984948414944996')"
181,"('0x0dc1f2633d657122d67735d9606e0b29f5523aef', '51')","(0, '1000835678570277444')"
407,"('0x1d29756e8f7b091ce6c11a35980de79c7eda5d1f', '51')","(1, '50018778656511383439529')"
2009,"('0x8d27f759feac9dbce5e3dde263a8359d58ff3c5c', '51')","(1, '1038930053573837004')"
2012,"('0x8d5237037a590a2db531f3cfb8f42605cf306f34', '51')","(2, '0')"
595,"('0x2cab3506ad7cee6fe29f3a4695f69488baad98ec', '51')","(1, '589033660000000000')"
349,"('0x19b570af5dddb8f0f5a15c83d07a1c5153865188', '51')","(1, '805841053249794540')"
2071,"('0x91400be76b7171cf932ae252390d2b60e2c73013', '51')","(1, '30000000000000000000')"
1141,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '51')","(1, '100080401890185034094723')"
1361,"('0x6626593c237f530d15ae9980a95ef938ac15c35c', '51')","(1, '126090139602720340528233')"
2061,"('0x908e8e8084d660f8f9054aa8ad1b31380d04b08f', '51')","(1, '37323230000000000')"
627,"('0x303eefedee1ba8e5d507a55465d946b2fea18583', '51')","(1, '1000000000000000000')"
1884,"('0x88fb3d509fc49b515bfeb04e23f53ba339563981', '51')","(1, '105101124041901448510999')"
1766,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '51')","(1, '151540495968490807940')"
1465,"('0x6c5b82ebd4bcde97efbdac727e68b6ca2e45efce', '51')","(0, '1000000000000000000')"
2224,"('0x9b68c14e936104e9a7a24c712beecdc220002984', '51')","(2, '11050527728982230078291')"
1537,"('0x739b39fc23f8d0576aa97065b0be45bd9ae126e4', '51')","(1, '1300000000000000000')"
917,"('0x458ceec48586a85fcfeb4a179706656ee321730e', '51')","(1, '50001452265037354977783')"
1680,"('0x7e8e66e8834f762077deec97f792d83092ebe431', '52')","(1, '37389400000000000')"
1885,"('0x88fb3d509fc49b515bfeb04e23f53ba339563981', '52')","(1, '105101124041901448510999')"
1142,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '52')","(1, '100080401890185034094723')"
350,"('0x19b570af5dddb8f0f5a15c83d07a1c5153865188', '52')","(1, '805841053249794540')"
1078,"('0x5274b3bebc974f3cf661efe149bf4c6f4cdc59d2', '52')","(1, '4773310000000000000000')"
596,"('0x2cab3506ad7cee6fe29f3a4695f69488baad98ec', '52')","(1, '589033660000000000')"
918,"('0x458ceec48586a85fcfeb4a179706656ee321730e', '52')","(1, '50001452265037354977783')"
182,"('0x0dc1f2633d657122d67735d9606e0b29f5523aef', '52')","(1, '1000835678570277444')"
2013,"('0x8d5237037a590a2db531f3cfb8f42605cf306f34', '52')","(1, '250000000000000000')"
408,"('0x1d29756e8f7b091ce6c11a35980de79c7eda5d1f', '52')","(1, '50018778656511383439529')"
2225,"('0x9b68c14e936104e9a7a24c712beecdc220002984', '52')","(1, '11050527728982230078291')"
628,"('0x303eefedee1ba8e5d507a55465d946b2fea18583', '52')","(1, '1000000000000000000')"
1767,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '52')","(1, '151540495968490807940')"
1204,"('0x582cd2fb9b6f228acf4edf8f6c608ddace41d468', '52')","(1, '6563590000000000000000')"
1362,"('0x6626593c237f530d15ae9980a95ef938ac15c35c', '52')","(1, '126090147584344607202845')"
1966,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '52')","(1, '12514383348797380917632')"
250,"('0x13bdae8c5f0fc40231f0e6a4ad70196f59138548', '52')","(1, '50008927984948414944996')"
1704,"('0x7f89077b122afaaf6ab50aa12e9cb46bb9a058c4', '52')","(1, '8018207775730000000000')"
2182,"('0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1', '52')","(1, '344999808843237213118804')"
1466,"('0x6c5b82ebd4bcde97efbdac727e68b6ca2e45efce', '52')","(1, '1000000000000000000')"
548,"('0x2b384212edc04ae8bb41738d05ba20e33277bf33', '52')","(1, '7710112619612216813917')"
2303,"('0xa0dc2f2f6fd98d9c7254f929db233f149741c432', '52')","(1, '7865130000000000000000')"
2072,"('0x91400be76b7171cf932ae252390d2b60e2c73013', '52')","(1, '30000000000000000000')"
884,"('0x45041ce9f1f3a8a3c434bb0aed242064e6023424', '52')","(1, '549589158994249864')"
1243,"('0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c', '52')","(1, '57785755787858402606729')"
132,"('0x07d5e9d8e87d2bd41f5b554f87034b7d50aa0103', '52')","(1, '0')"
1710,"('0x80855f07d264c5a4803ae33fde8c47a57f4c38bd', '53')","(1, '109401793458603107992')"
351,"('0x19b570af5dddb8f0f5a15c83d07a1c5153865188', '53')","(1, '805841053249794540')"
601,"('0x2d42af353533fe0911e6d2046ce773be2d758ce0', '53')","(1, '14988595716426032')"
1143,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '53')","(1, '100077314010428727768585')"
919,"('0x458ceec48586a85fcfeb4a179706656ee321730e', '53')","(1, '50001452265037354977783')"
1933,"('0x8abaf5733742b1506f6a1255de0e37aec76b7940', '53')","(1, '250000000000000000')"
1244,"('0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c', '53')","(1, '57785755787858402606729')"
629,"('0x303eefedee1ba8e5d507a55465d946b2fea18583', '53')","(1, '1000000000000000000')"
2226,"('0x9b68c14e936104e9a7a24c712beecdc220002984', '53')","(1, '11050527728982230078291')"
1667,"('0x7d96a6f41fd31c7624f7069415be58b5e3576d34', '53')","(1, '883587133303980506470')"
2304,"('0xa0dc2f2f6fd98d9c7254f929db233f149741c432', '53')","(1, '7865130000000000000000')"
251,"('0x13bdae8c5f0fc40231f0e6a4ad70196f59138548', '53')","(1, '50000000000000000000000')"
214,"('0x10f87409e405c5e44e581a4c3f2eecf36aaf1f92', '53')","(1, '38280712773471633277145')"
2183,"('0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1', '53')","(1, '345043375299837213698988')"
954,"('0x47c125dee6898b6cb2379bcbafc823ff3f614770', '53')","(1, '50004088477038034063777')"
1374,"('0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9', '53')","(1, '900000000000000000')"
549,"('0x2b384212edc04ae8bb41738d05ba20e33277bf33', '53')","(1, '7690059410116196943631')"
1363,"('0x6626593c237f530d15ae9980a95ef938ac15c35c', '53')","(1, '126090330913010394036901')"
1079,"('0x5274b3bebc974f3cf661efe149bf4c6f4cdc59d2', '53')","(1, '4773310000000000000000')"
866,"('0x44c69653fa05b0e7c12488a4441b9368da43aabd', '53')","(1, '250000000000000000')"
1768,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '53')","(1, '151540495968490807940')"
1967,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '53')","(1, '77514383348797380917632')"
885,"('0x45041ce9f1f3a8a3c434bb0aed242064e6023424', '53')","(1, '549589158994249864')"
617,"('0x2fc75b5d7ce406d1066554212fb046d21793a17b', '53')","(1, '894219096150000000000')"
1886,"('0x88fb3d509fc49b515bfeb04e23f53ba339563981', '53')","(1, '105126537837271448510999')"
722,"('0x3b2346e78f8051eb5cbc1848547949204c1059c0', '53')","(1, '10000000000000000')"
1118,"('0x53c40473dcdfd927c4201ccfe24e314a7d7c3584', '54')","(1, '1026350000000000000')"
1080,"('0x5274b3bebc974f3cf661efe149bf4c6f4cdc59d2', '54')","(1, '4773310000000000000000')"
252,"('0x13bdae8c5f0fc40231f0e6a4ad70196f59138548', '54')","(1, '50000000000000000000000')"
215,"('0x10f87409e405c5e44e581a4c3f2eecf36aaf1f92', '54')","(1, '38299652577919996491293')"
1769,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '54')","(1, '151540495968490807940')"
352,"('0x19b570af5dddb8f0f5a15c83d07a1c5153865188', '54')","(1, '805841053249794540')"
1144,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '54')","(1, '100077314010428727768585')"
2184,"('0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1', '54')","(1, '345043375299837213698988')"
1245,"('0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c', '54')","(1, '57785755787858402606729')"
2305,"('0xa0dc2f2f6fd98d9c7254f929db233f149741c432', '54')","(1, '7865130000000000000000')"
1364,"('0x6626593c237f530d15ae9980a95ef938ac15c35c', '54')","(1, '126090330913010394036901')"
618,"('0x2fc75b5d7ce406d1066554212fb046d21793a17b', '54')","(1, '894219096150000000000')"
1968,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '54')","(1, '77514383348797380917632')"
1887,"('0x88fb3d509fc49b515bfeb04e23f53ba339563981', '54')","(1, '105126537837271448510999')"
1668,"('0x7d96a6f41fd31c7624f7069415be58b5e3576d34', '54')","(1, '883587133303980506470')"
886,"('0x45041ce9f1f3a8a3c434bb0aed242064e6023424', '54')","(1, '549589158994249864')"
867,"('0x44c69653fa05b0e7c12488a4441b9368da43aabd', '54')","(1, '250000000000000000')"
90,"('0x070341aa5ed571f0fb2c4a5641409b1a46b4961b', '54')","(1, '50000000000000000000000')"
1934,"('0x8abaf5733742b1506f6a1255de0e37aec76b7940', '54')","(1, '250000000000000000')"
2227,"('0x9b68c14e936104e9a7a24c712beecdc220002984', '54')","(1, '11050527728982230078291')"
955,"('0x47c125dee6898b6cb2379bcbafc823ff3f614770', '54')","(1, '50004088477038034063777')"
1145,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '56')","(1, '100074198518527135492170')"
37,"('0x03f061f6357195dbb545820a6cd9a2ed2b087618', '56')","(1, '25082127997109355496')"
1888,"('0x88fb3d509fc49b515bfeb04e23f53ba339563981', '56')","(1, '105128075419702142980727')"
409,"('0x1d29756e8f7b091ce6c11a35980de79c7eda5d1f', '56')","(1, '50018090883369255631709')"
2073,"('0x91400be76b7171cf932ae252390d2b60e2c73013', '56')","(0, '30000000000000000000')"
253,"('0x13bdae8c5f0fc40231f0e6a4ad70196f59138548', '56')","(1, '50000000000000000000000')"
1365,"('0x6626593c237f530d15ae9980a95ef938ac15c35c', '56')","(1, '126140395764542780397666')"
956,"('0x47c125dee6898b6cb2379bcbafc823ff3f614770', '56')","(1, '50004088477038034063777')"
1864,"('0x88b3ba151576e108c05bf43c0316864392e51d42', '56')","(1, '327592642331407034')"
91,"('0x070341aa5ed571f0fb2c4a5641409b1a46b4961b', '56')","(1, '50000000000000000000000')"
920,"('0x458ceec48586a85fcfeb4a179706656ee321730e', '56')","(1, '50001452265037354977783')"
493,"('0x27331de0261a9513bfef4f8f3e3005c60cf80702', '56')","(1, '0')"
1969,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '56')","(1, '77514383348797380917632')"
216,"('0x10f87409e405c5e44e581a4c3f2eecf36aaf1f92', '56')","(1, '42476270829036598702113')"
2228,"('0x9b68c14e936104e9a7a24c712beecdc220002984', '56')","(1, '66050527728982230078291')"
423,"('0x1df428833f2c9fb1ef098754e5d710432450d706', '56')","(1, '1480206346364688478')"
483,"('0x25125e438b7ae0f9ae8511d83abb0f4574217c7a', '56')","(1, '0')"
2185,"('0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1', '56')","(1, '321060135608045104719687')"
1246,"('0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c', '56')","(1, '57785755787858402606729')"
1770,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '56')","(1, '151540495968490807940')"
868,"('0x44c69653fa05b0e7c12488a4441b9368da43aabd', '56')","(1, '250000000000000000')"
1935,"('0x8abaf5733742b1506f6a1255de0e37aec76b7940', '56')","(1, '250000000000000000')"
152,"('0x0a09cd09b0107bb98a83f211704f036eca94b92e', '57')","(1, '15000000000000000000000')"
92,"('0x070341aa5ed571f0fb2c4a5641409b1a46b4961b', '57')","(1, '50000000000000000000000')"
1936,"('0x8abaf5733742b1506f6a1255de0e37aec76b7940', '57')","(1, '250000000000000000')"
957,"('0x47c125dee6898b6cb2379bcbafc823ff3f614770', '57')","(1, '50004088477038034063777')"
1669,"('0x7d96a6f41fd31c7624f7069415be58b5e3576d34', '57')","(1, '100000004812888649655')"
1970,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '57')","(1, '77514383348797380917632')"
869,"('0x44c69653fa05b0e7c12488a4441b9368da43aabd', '57')","(1, '250000000000000000')"
1711,"('0x80855f07d264c5a4803ae33fde8c47a57f4c38bd', '57')","(1, '121361965776095351030')"
2186,"('0x9aa835bc7b8ce13b9b0c9764a52fbf71ac62ccf1', '57')","(1, '321051818696308902314501')"
1247,"('0x5bc928bf0dab1e4a2ddd9e347b0f22e88026d76c', '57')","(1, '63306399462058402606729')"
1674,"('0x7de05261d0b952a19de6a9ffc4f77bab447aa044', '57')","(1, '124833501039599588208')"
1366,"('0x6626593c237f530d15ae9980a95ef938ac15c35c', '57')","(1, '126089231400187697561945')"
1081,"('0x5274b3bebc974f3cf661efe149bf4c6f4cdc59d2', '57')","(1, '4773310000000000000000')"
254,"('0x13bdae8c5f0fc40231f0e6a4ad70196f59138548', '57')","(1, '50000000000000000000000')"
1205,"('0x582cd2fb9b6f228acf4edf8f6c608ddace41d468', '57')","(1, '6563590000000000000000')"
1771,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '57')","(1, '151540495968490807940')"
2229,"('0x9b68c14e936104e9a7a24c712beecdc220002984', '57')","(1, '66050527728982230078291')"
1865,"('0x88b3ba151576e108c05bf43c0316864392e51d42', '57')","(1, '327592642331407034')"
1146,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '57')","(1, '100074198518527135492170')"
1889,"('0x88fb3d509fc49b515bfeb04e23f53ba339563981', '57')","(1, '105129769321471003935965')"
