,id_proposal,support_votes
940,"('0x1a768447afbb2eccd3f77ea959e7924b421ae650', '14')","(1, '1100000000000000000')"
804,"('0x170af212bcd8c5341bbbf287ea557b0ac9611cbc', '14')","(1, '1100000000000000000')"
429,"('0x0b004e3d468228f36f3e756d96c9894240e13349', '14')","(1, '1100000000000000000')"
266,"('0x0683421bfb3564325752fff10165b859a78a87cb', '14')","(1, '1100000000000000000')"
597,"('0x11d79ce73bce4c3a6928bb79720d0d70f6d1436f', '14')","(1, '1100000000000000000')"
1932,"('0x3471dff9cc2db9ab5a2c21e3a702cc138aa36eef', '14')","(1, '1100000000000000000')"
1025,"('0x1c647f52c6a07427b50264652c5db12eda3fd6ca', '14')","(1, '1100000000000000000')"
444,"('0x0b492b241ece8e17de0471903c254ceb4c5f893f', '14')","(1, '1100000000000000000')"
1889,"('0x335d2d954cec61cb4673780300d890340a29dd99', '14')","(1, '1000000000000000000')"
2169,"('0x3aab9b3145df48a22ae337d50d1d66a3b2a3bda0', '14')","(1, '2005000000000000000')"
1602,"('0x2b1ad6184a6b0fac06bd225ed37c2abc04415ff4', '14')","(1, '13500027458303739872122811')"
1582,"('0x2abe17573eecffa13cc2ae7d6911028e07339ad9', '14')","(1, '1200000000000000000')"
1310,"('0x24157f65d8f9a045ed6c2ef21745788525f5a7a0', '14')","(1, '10000000000000000')"
487,"('0x0dc035f2ba5d9aae02c873aa76714a98e6de1111', '14')","(1, '1000000000000000000')"
1869,"('0x3306af0be8d44b95539b156ddfcd634b94e1a7a5', '14')","(1, '1000000000000000')"
1384,"('0x2662c3eae22d15e4e740339f3577bb0c3e1820cb', '14')","(1, '1100000000000000000')"
1168,"('0x20a1fef56e50d891475d964ef0f1bb604c355555', '14')","(1, '1000000000000000000')"
2190,"('0x3aef95f310b1b6023ebd1d3b77fcbc4e285387db', '14')","(1, '1100000000000000000')"
370,"('0x0935b870a027861bee3cc0b2ef24f5d194aed16a', '14')","(1, '1419999999999999999')"
1009,"('0x1bac87b9b9c9c7463cee1d0e6b40782bc7366933', '14')","(1, '1200000000000000000')"
683,"('0x13dda63c28bb95fe9822fea43ad5feaa966636a9', '14')","(1, '4563530054148050000')"
1802,"('0x31112d6e531bc418c819ef275355b83f3ac8486e', '14')","(1, '10000000000000000')"
961,"('0x1ac81fdcd10b27d2af73ef0f097159cdf0f0aa8a', '14')","(1, '1000000000000000000')"
1861,"('0x32b8b761c038b030a402ab7d5536b4cdda6dba9f', '14')","(1, '3501375742364656678578766')"
1687,"('0x2d44cc4992684256b637f3c63731f1b7cdfa1c19', '14')","(1, '1100000000000000000')"
1523,"('0x299e6717bda29b742bceb3eb3ac36eba9ad9ab31', '16')","(1, '0')"
1524,"('0x29a0f7d68d3d3f0dbfebc4a526f62f50e3b6eb63', '16')","(1, '2000000000000000000')"
1455,"('0x285ab8b73531a59bcb01b7f2028a66aa377e697b', '16')","(1, '6746003073007802085')"
1304,"('0x24157f65d8f9a045ed6c2ef21745788525f5a7a0', '16')","(1, '10000000000000000')"
1482,"('0x2903452ad7e921ce9a33e91913beb260120bae30', '16')","(1, '2000000000000000000')"
1496,"('0x2932f6f3e0b803764a5db5c75eed3fa5ab0de2cf', '16')","(1, '1000000000000000000')"
1631,"('0x2c288f6c247b24b8db77a6919db9ce6f1a060f68', '16')","(1, '1100000000000000000')"
954,"('0x1ac81fdcd10b27d2af73ef0f097159cdf0f0aa8a', '16')","(1, '1000000000000000000')"
1695,"('0x2d5823e8e8b4dfbf599a97566ff2a121cc141d60', '16')","(1, '250000000000000000')"
1754,"('0x2fae5777d3f82bfb935bcbc49db3b815302f6891', '16')","(1, '2000000000000000000')"
1178,"('0x2117eb88300a5afa11ee55e3c4f2ff0157718bd1', '16')","(1, '2000000000000000000')"
1490,"('0x2920a3192613d8c42f21b64873dc0ddfcbf018d4', '16')","(1, '8489326233354984847')"
1273,"('0x237d29b88ac4dffb3a3d6cc3d7fc407bcd8459c9', '16')","(1, '2000000000000000000')"
1475,"('0x2900a1701bc7398a4203cc4f331138b75ce86c5d', '16')","(1, '1000000000000000000')"
1171,"('0x20fc6ae9b99603cb01f2d50f8c5904fdd0ce1b44', '16')","(1, '1000000000000000000')"
1800,"('0x31112d6e531bc418c819ef275355b83f3ac8486e', '16')","(1, '10000000000000000')"
1623,"('0x2c17c733cefc0e618850b546d9df53cdbfa29725', '16')","(1, '1000000000000000000')"
1174,"('0x2111a3c85e5599017e6a4838b28bbcc92ea10991', '16')","(1, '2000000000000000000')"
1508,"('0x2943ea8b50ba884a253286870b34279450bba4e1', '16')","(1, '10000000000000000000')"
1191,"('0x2168577af945529fc223e3a2f6d55cc68d8f294a', '16')","(1, '2371971247360556349')"
1678,"('0x2d44cc4992684256b637f3c63731f1b7cdfa1c19', '16')","(1, '1100000000000000000')"
1489,"('0x2917c27d95082333f9c060c862b4d872a543e801', '16')","(1, '1150000000000000000')"
1166,"('0x20a1fef56e50d891475d964ef0f1bb604c355555', '16')","(1, '1000000000000000000')"
1182,"('0x211bde309f20ef784bef23efa1a4063643654e4f', '16')","(1, '123785000000000000')"
1806,"('0x315e1a5c796b734585c27e615b774441372fbd08', '16')","(1, '1019322700128026474')"
1293,"('0x23ee739530231e7aff44a386dcbab639a6c04c92', '16')","(1, '1000000000000000000')"
1595,"('0x2b1ad6184a6b0fac06bd225ed37c2abc04415ff4', '16')","(1, '13500027458303739872122811')"
1530,"('0x29b13c21a05c0aa8bcbaedba11ddffa8c816ec02', '16')","(1, '1100000000000000000')"
1000,"('0x1baa58b014bfca125f1f0f1cc4ba91a279a7f679', '16')","(1, '200000000000000000')"
1001,"('0x1bac87b9b9c9c7463cee1d0e6b40782bc7366933', '16')","(1, '1200000000000000000')"
1664,"('0x2cced186c0b172443884b0dae52695e847ee010d', '16')","(1, '2537965491622774106')"
1733,"('0x2f1f1339481746683c47e8713949e6744e7ef8cc', '16')","(1, '2200000000000000000')"
1784,"('0x3083d29102f5447a00cde3c3b28b39650cd131ef', '16')","(1, '10000000000000000')"
1574,"('0x2abe17573eecffa13cc2ae7d6911028e07339ad9', '16')","(1, '1200000000000000000')"
1377,"('0x2662c3eae22d15e4e740339f3577bb0c3e1820cb', '16')","(1, '1100000000000000000')"
1229,"('0x22b5b949c5e9d690a2b8d7bc7bb46721b2d496a3', '16')","(1, '1100000000000000000')"
1013,"('0x1bbe64e1c584948a7e146817d8ab85c70694d66f', '16')","(1, '100000000000000000')"
1108,"('0x1ed71ca675436a301a10a3adc53e00a7bd2145a1', '16')","(1, '110000000000000000')"
1041,"('0x1d1638e8d3af1ab3ca73cc67d35689566598c6bc', '16')","(1, '1100000000000000000')"
1653,"('0x2cacc378a6f35fb71f0da766fa690029c19c01a6', '16')","(1, '0')"
1658,"('0x2cccaecc8cde703351c71bfff5f1de246e49d963', '16')","(1, '1127000000000000000')"
1354,"('0x25ad2667b19e866109c1a93102b816730a6aec3f', '16')","(1, '3247492959357206909')"
1019,"('0x1c647f52c6a07427b50264652c5db12eda3fd6ca', '16')","(1, '1100000000000000000')"
1780,"('0x306e66c30f2dd2be188f72132ca71a31a9919bab', '16')","(1, '100000000000000000')"
1592,"('0x2b08869b3e1855437fda94867f4c6da0122b2f86', '16')","(1, '4609984888747960000000000')"
1346,"('0x2507487cfcdb7501856909432b14b6db4c512da3', '16')","(1, '100000000000000000')"
1657,"('0x2ccbef210b42e6a1057fc10b4ee5baa69c9904c3', '16')","(1, '0')"
1342,"('0x24d886d4783766ff2416400f048065a58d3ed1f4', '16')","(1, '1000000000000000000')"
1034,"('0x1ce646addbfee5e79bc798caeec27535ee2dd253', '16')","(1, '1100000000000000000')"
1285,"('0x23c4111d6f85de542dd8ad911c7c3cc66e98faa7', '16')","(1, '2000000000000000000')"
1219,"('0x224b41dd9adf5697a2a18cba6ed5c95b29179a1a', '16')","(1, '5474744628373988116')"
1393,"('0x26f807397390e6d91b940215fa71647f3c4d4395', '16')","(1, '100000000000000000')"
975,"('0x1b5b4fcedf1252cd92496a2fd5c593b39ac49b01', '16')","(1, '100000000000000000')"
1795,"('0x30c008198f4046eec4196e4581998e617b27c7fa', '16')","(1, '0')"
1199,"('0x21a9d954142871c7d1f602226d40d6feb6cd86cc', '16')","(1, '0')"
1311,"('0x242f20589e3aa594d5014a58501f376861984f65', '16')","(1, '11000000000000000000')"
1713,"('0x2e5300eabf71950b00ddd6a59690cfd8852ad3b9', '16')","(1, '100000000000000000')"
1434,"('0x27b0fc6c4a5a0cf213a570097279a5bde61214d2', '16')","(1, '2000000000000000000')"
1126,"('0x1f63690d46ac591366508eb66ff585f6d0bfc42e', '16')","(1, '10160000000000000000')"
1205,"('0x21eae6e365aeb7cd907473ec12176d0976914e68', '16')","(1, '1100000000000000000')"
1547,"('0x29f387ade2a5ae3c93defd52f2a5fa535cab666e', '16')","(1, '2500000000000000000000000')"
1420,"('0x27695076ef87e7749ee7ca387f47549ee55dade3', '16')","(1, '1000000000000000000')"
1075,"('0x1dcb6aca2949a1ba6bc576c46c6f1da1b3ea6dd0', '16')","(1, '110000000000000000')"
986,"('0x1b88bdd5954b221fac94619d28ab3b0b8c9d35a7', '16')","(1, '100000000000000000')"
988,"('0x1b9da462d07512fa37021973d853b59debb761dd', '16')","(1, '0')"
1117,"('0x1f5e9701091b54457b573f9b9720f87b3fbc97c4', '16')","(1, '1200000000000000000')"
1674,"('0x2d01964aea138c35433a29aaf96669796f884fbc', '16')","(1, '110000000000000000')"
1213,"('0x223cf852a2320b7d451bbf5ff8e97cc3aa6fec9b', '16')","(1, '499999999999999999')"
1046,"('0x1d33180a03869a7f6126022d31f71fa640ebd020', '16')","(1, '1100000000000000000')"
1645,"('0x2c7e6ffc2964f1d737cc77bd64449e6d07c4461e', '16')","(1, '1100000000000000000')"
1606,"('0x2b51e79601dc0c503d59b534510e186d533e91bd', '16')","(1, '100000000000000000')"
1566,"('0x2a9891cc210b5ba209a2905cdcd78afc88234ad8', '16')","(1, '1100000000000000000')"
992,"('0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642', '16')","(1, '10026930622105120648')"
1057,"('0x1d8138a906ed6fec70e31a7f1ad4e298cc4dfcfb', '16')","(1, '1100000000000000000')"
1144,"('0x1f9f2cea24f8abf8c6f1a159989f39a0624a7cd9', '16')","(1, '5300000000000000000')"
751,"('0x15dc00582e988ad3253102f78880aaa3e29448a5', '16')","(1, '1100000000000000000')"
1503,"('0x293b43b8351920b225069930c15a4d36d666655e', '16')","(1, '0')"
711,"('0x14adbd90732eb4fa7201ba114fb3100d8a9d093e', '16')","(1, '1100000000000000000')"
296,"('0x06fb028ba0cb89f9b9049a066e784fd3b8662030', '16')","(1, '10160000000000000000')"
706,"('0x149f119543239d0b102bc60e80d0965232229234', '16')","(1, '500000000000000000')"
703,"('0x146dac38060ad45f8ef41100b515083e953611a5', '16')","(1, '1200000000000000000')"
1936,"('0x348dc3c02f16312c370841caed62554a023d9876', '16')","(1, '0')"
304,"('0x070341aa5ed571f0fb2c4a5641409b1a46b4961b', '16')","(1, '3000000000000000000000000')"
1945,"('0x34c53ef47c41da3a393b40125bfa9387763b7b71', '16')","(1, '1000000000000000000')"
687,"('0x1415f4f436ee87cd1e839f281ba248794d33e921', '16')","(1, '0')"
1948,"('0x34da486af783f60556b3d2982a85a2ee9844e90c', '16')","(1, '1100000000000000000')"
325,"('0x07e4e8066fef2fd448a7707106b264a4221cd588', '16')","(1, '1100000000000000000')"
332,"('0x080a75c96bf646cd9f78aaf8c9869a510e9c68bb', '16')","(1, '1000000000000000000')"
677,"('0x13dda63c28bb95fe9822fea43ad5feaa966636a9', '16')","(1, '4563530054148050000')"
349,"('0x0859be3fed836fb396a6ef5aada8293f0a2c7f2f', '16')","(1, '100000000000000000')"
666,"('0x13bdae8c5f0fc40231f0e6a4ad70196f59138548', '16')","(1, '2500037927160073912603303')"
1960,"('0x3560e6ae93b34399c75a853704ac83e8102ca27b', '16')","(1, '1100000000000000000')"
2124,"('0x39f45cfbfb7340d095318d4ede9583d83158e9dc', '16')","(1, '1100000000000000000')"
353,"('0x08a8af887e0ce6fa2cc8d04e07cee5f535deec0f', '16')","(1, '1100000000000000000')"
366,"('0x0935b870a027861bee3cc0b2ef24f5d194aed16a', '16')","(1, '1419999999999999999')"
651,"('0x13921315d5178c6e895742d8c1ac7b6215f80104', '16')","(1, '5000000000000000000')"
285,"('0x06ce5fee10fe4cb86976ed7637fe224ac94d3b52', '16')","(1, '1100000000000000000')"
2103,"('0x3969f478bbb2220f625d5d039e74d0f5419b6adf', '16')","(1, '1100000000000000000')"
278,"('0x06c4865ab16c9c760622f19a313a2e637e2e66a2', '16')","(1, '1000000000000000000')"
523,"('0x0f7e46d4a4397d06d43567c9f161ec2bba57cf8e', '16')","(1, '10090000000000000000')"
185,"('0x0516cf37b67235e07af38ad8e388d0e68089b0f2', '16')","(1, '100000000000000000')"
761,"('0x15ebd4d7fd09edc550477740b88fc10b19d2314a', '16')","(1, '110000000000000000')"
192,"('0x05732e61b6988bc63bb7689ff8a91bb7c5d2fd5c', '16')","(1, '1000000000000000000')"
2196,"('0x3b5362ceb3c417148bbec31c7927c65ff7987326', '16')","(1, '900000000000000000')"
1908,"('0x33cf9d8e8467d9fd13a0fb4e64423d06bc5f2524', '16')","(1, '0')"
2191,"('0x3b1d110a16b45b97c32d9ccdefb6a8ebe157c414', '16')","(1, '2100000000000000000')"
750,"('0x15d96bb4be825697b56d15dd3789893563efba48', '16')","(1, '0')"
212,"('0x05be3fbe36e84b550f687afa6f65b78884792e9b', '16')","(1, '100000000000000000')"
214,"('0x05cf647c71d20f2cf7792615e6d465211113af4a', '16')","(1, '0')"
2181,"('0x3aef95f310b1b6023ebd1d3b77fcbc4e285387db', '16')","(1, '1100000000000000000')"
223,"('0x060bbb0bcc744293a1e7df8dd7cc2ec81951bf94', '16')","(1, '110000000000000000')"
1913,"('0x34186a490ebcd04d5533ab4c65cbe288ee54c64b', '16')","(1, '7899800500000000000')"
229,"('0x0617d8b4509d856bcfd0870b1bb27c8f68e1d536', '16')","(1, '100000000000000000')"
1923,"('0x344b1e4ac175f16d3ba40a688ca928e3768e275a', '16')","(1, '600000000000000000')"
726,"('0x154300f364a853294101a3002fa13f4b952c80a5', '16')","(1, '150000000000000000')"
238,"('0x0642e3ebff1422f89362b3c659c05b94f7a66df7', '16')","(1, '0')"
243,"('0x065a88decb0a03618569012ccc28fb9543d7bc1b', '16')","(1, '1100000000000000000')"
1925,"('0x3471dff9cc2db9ab5a2c21e3a702cc138aa36eef', '16')","(1, '1100000000000000000')"
253,"('0x067b9bbbbc42d2ab9b9ab6bb62646daf7f344a76', '16')","(1, '3300347355000000000000000')"
2162,"('0x3aab9b3145df48a22ae337d50d1d66a3b2a3bda0', '16')","(1, '2005000000000000000')"
2208,"('0x3b72c936ccf58e4a30851ff3b3828658b5df6d35', '16')","(1, '0')"
381,"('0x098a1b561c7c09a9f30e96a6f627770769e37699', '16')","(1, '100000000000000000')"
2100,"('0x39643f31647d78fe1ccfbd9b95c1155262a0f55c', '16')","(1, '110000000000000000')"
2068,"('0x38aee5584c02fd0dab4f92d6f015ec3b3849a884', '16')","(1, '3764983743562025366')"
454,"('0x0c51d8402580479033f0c959564c3892db017d07', '16')","(1, '0')"
2060,"('0x386465da26f3a6cc68c4c5e95fe37422e1df5afd', '16')","(1, '0')"
576,"('0x1196d9633512585b6858e44672df3e2d9c401e8d', '16')","(1, '1000000000000000000')"
460,"('0x0ce152623649e9b8f514ba0cb530f035b7552c35', '16')","(1, '100000000000000000')"
463,"('0x0d1456a83ce96e010db1fcba4e71bbc6c3a18452', '16')","(1, '110000000000000000')"
466,"('0x0d15992f28c3a2db5b13c9c481ae5c4651556688', '16')","(1, '100000000000000000')"
2004,"('0x366e58737164430af4aed2856840be9bb148bdc7', '16')","(1, '1942959887271445765')"
2007,"('0x367fd2379fa8f8d607b1498fd0b1f555a0b86889', '16')","(1, '1100000000000000000')"
485,"('0x0dc035f2ba5d9aae02c873aa76714a98e6de1111', '16')","(1, '1000000000000000000')"
1811,"('0x32066c4ae40983d9d18b211fde0fee01ceaff6b5', '16')","(1, '10150000000000000000')"
2047,"('0x3790ecffb4e44efbdd8e29a432c5c3aa93de436a', '16')","(1, '5000000000000000000')"
492,"('0x0e2c6ef85d0e8ec4b760e59b79d7180a58a18c0f', '16')","(1, '1100000000000000000')"
554,"('0x10865b0acb89cce3850d217f22cd98946cf3605c', '16')","(1, '100000000000000000')"
552,"('0x1071a56413701b104f35fcd0a94822457e512114', '16')","(1, '1000000000000000000')"
2017,"('0x36e278decce261c620a9acd7fa445f3573a431e1', '16')","(1, '0')"
538,"('0x0ff9b6ab6ec58ceb6d5ae8a1690dd5a0959ad002', '16')","(1, '100000000000000000')"
2022,"('0x371ea1e8fcb52083a2a6ee8bb44bb5540939fb82', '16')","(1, '100000000000000000')"
2031,"('0x37335c7911924909e2c542282be3474b7f6a70db', '16')","(1, '2000000000000000000')"
1995,"('0x3617f9e9d601483cba5239aaf5a3912edf752d0b', '16')","(1, '100000000000000000')"
1968,"('0x3566bfa6ee5ab3533efe4fc320515ed6b7ff56e0', '16')","(1, '5040000000000000000')"
585,"('0x11ab768cf559e2afb3ca33619f7f2e981d6eb705', '16')","(1, '100000000000000000')"
590,"('0x11d79ce73bce4c3a6928bb79720d0d70f6d1436f', '16')","(1, '1100000000000000000')"
1971,"('0x35727914e4d8fdcf1c0d25f56902a93fbf3fd412', '16')","(1, '0')"
639,"('0x13517bd349beba393bd3224cf9351bcf2e1cd7e9', '16')","(1, '1100000000000000000')"
2096,"('0x395f23d33e981d6e1b5930571955c7358b3a14e8', '16')","(1, '2000000000000000000')"
398,"('0x0a347720a175ae6d6aa4652871441d6f95a6de0c', '16')","(1, '110000000000000000')"
2091,"('0x39501a8d70bea6cd9527b9f38e3d5e9079dd8645', '16')","(1, '0')"
401,"('0x0a7b3839b673af05b285f2c8231dd101ab9369a7', '16')","(1, '0')"
629,"('0x13075e264b96173be15846381d7c6b37a72c712a', '16')","(1, '1100000000000000000')"
412,"('0x0ae2b017fea73623942698084c6a5339ed204281', '16')","(1, '12031692147564007670849')"
1975,"('0x357766f47fe7e5f705986a536b8592d5758e3a8e', '16')","(1, '3000000000000000000')"
2081,"('0x3936ae29e90ca1cff4edf29bcd16cca09d7c08df', '16')","(1, '1100000000000000000')"
416,"('0x0aee7893ca0387cfab680e402f325e995712fff4', '16')","(1, '7655104458595281284')"
618,"('0x12cd3dca194161fe3535755075499f115982ee63', '16')","(1, '2000000000000000000')"
616,"('0x12b890e30a4a9a9ac3a61df0e180f47735350a57', '16')","(1, '1733300000000000000')"
422,"('0x0b004e3d468228f36f3e756d96c9894240e13349', '16')","(1, '1100000000000000000')"
1985,"('0x35cf5f7660a529f729a14005180e5461fb0a2f66', '16')","(1, '0')"
1987,"('0x35e6fc00e3f190a8dfe15faa219368a01028ec14', '16')","(1, '100000000000000000')"
2076,"('0x391985fdf0f28de092027d52763621221684cadf', '16')","(1, '16328923590000000000')"
437,"('0x0b492b241ece8e17de0471903c254ceb4c5f893f', '16')","(1, '1100000000000000000')"
2070,"('0x38c3a126385d50418b6b8ef5230db47ad1cb1534', '16')","(1, '100000000000000000')"
588,"('0x11cc455662391e1135af8bf05a5fc14dbeac79b4', '16')","(1, '0')"
769,"('0x169604c0eac7914016f9ecd018174fc860d02dbe', '16')","(1, '110000000000000000')"
259,"('0x0683421bfb3564325752fff10165b859a78a87cb', '16')","(1, '1100000000000000000')"
797,"('0x170af212bcd8c5341bbbf287ea557b0ac9611cbc', '16')","(1, '1100000000000000000')"
1862,"('0x32bffa97bb062f845089791c708059836aec8c0f', '16')","(1, '5040000000000000000')"
2225,"('0x3bd8c80b52e843e02e4cb3ffe0561c98eb607121', '16')","(1, '0')"
28,"('0x00ad3d4cc099be937879451698c673cbd5c3cefc', '16')","(1, '1000000000000000000')"
1882,"('0x335d2d954cec61cb4673780300d890340a29dd99', '16')","(1, '1000000000000000000')"
876,"('0x18cce26836d780287ba5f99a3a65779799c971f6', '16')","(1, '10000000000000000')"
934,"('0x1a768447afbb2eccd3f77ea959e7924b421ae650', '16')","(1, '1100000000000000000')"
872,"('0x1887827268d3bba90144a8d322a1415e88f05b67', '16')","(1, '1020000000000000000')"
931,"('0x1a677955f6f111061393beffbf350b22863e1fa3', '16')","(1, '686007967844588471574')"
835,"('0x17dfd18987b6b131686fea478600b75d11193335', '16')","(1, '335000000000000003200')"
104,"('0x03369f6db2e2e77a2ef92b6295d6989cd68b8491', '16')","(1, '4044107588481766193')"
2258,"('0x3cfc3559e67a6132f6cf81fd9de62409dde95fe9', '16')","(1, '320381507981999417990')"
824,"('0x177821cbe97b3eb0a20de1fd534bc7160cbcd76e', '16')","(1, '10000000000000000000')"
925,"('0x1a5da809b313ee593b3bba6b063f747e2288acb6', '16')","(1, '1100000000000000000')"
1832,"('0x3266424c9bee709ef24965b0ddfdc504cb382a2a', '16')","(1, '1000000000000000000')"
129,"('0x03d968b9684d212f89eea442b09a4015775b0939', '16')","(1, '1000000000000000000')"
1874,"('0x3327da45e4be37e57101f3a327cd166a335c3142', '16')","(1, '2000000000000000000')"
2230,"('0x3c3000c507d84ffe9212e21d75b609425dc3040f', '16')","(1, '0')"
61,"('0x016d4da7c7cd614cd50149a373873ff090b9782e', '16')","(1, '110000000000000000')"
2237,"('0x3cbda54c6dc2858c44dd35dbdbe83f9f4fd7475a', '16')","(1, '5020000000000000000')"
30,"('0x00d2432e6af76a8150a7609d7ff11dbe44de8e14', '16')","(1, '1050000000000000000')"
2275,"('0x3d8983f01b2088f05497079cd0edda9760eeadb6', '16')","(1, '2000000000000000000')"
121,"('0x03c855665161246a40a02869c7879f8d99683bf5', '16')","(1, '1100000000000000000')"
133,"('0x03dd5a390f1cdd203f41bfc681a98e741f3e5ac3', '16')","(1, '1100000000000000000')"
2268,"('0x3d4b4210a3d82e3160e19d9090f9f98aba6f85f8', '16')","(1, '0')"
1838,"('0x32791bbc7ddc9d0e6bd914f3b7f73747132a3a5b', '16')","(1, '0')"
16,"('0x00432772ed25d4eb3c6eb26dc461239b35cf8760', '16')","(1, '100000000000000000')"
2212,"('0x3b90c65df73b6c52bba30fc0c6e6bcfa03a05420', '16')","(1, '100000000000000000')"
173,"('0x04e6720771508f835765e95cdc0ff71cf31403ba', '16')","(1, '1250000000000000000')"
1843,"('0x329a7abf78f3c0dd693c47f787676b9b85b31dad', '16')","(1, '1100000000000000000')"
2213,"('0x3b9140b5c1e5217d3361882c23b64950ee7a758b', '16')","(1, '5010000000000000000')"
864,"('0x187d204d9181f7fd564cff18c7ed938ded3ccba9', '16')","(1, '1100000000000000000')"
108,"('0x0383d0f907b27709a42f778c1f8f163cce1caaba', '16')","(1, '5000000000000000000')"
168,"('0x04b6ea5a19b8945eddc4a141408ec34c2a55a34e', '16')","(1, '29028695276487534063')"
79,"('0x0279e4db6596933aab0d7d3a11c74b01fd44e344', '16')","(1, '1080000000000000000')"
2216,"('0x3b9d5114c279ade3dd99b5a14218c645f6ad433a', '16')","(1, '1131501702908585946')"
3,"('0x0000000813b34008a225de08a6a61835508c71f9', '16')","(1, '5195259868542091825')"
94,"('0x02d580308124823202be80aed748e6eeb6853728', '16')","(1, '5060000000000000000')"
2280,"('0x3d8acf8be3ab5c504eb1c6eb8b43bb3b4d7b1081', '16')","(1, '1200000000000000000')"
2222,"('0x3ba89593f94ee0480650bed3160f212cdfbd2ead', '16')","(1, '110000000000000000')"
2247,"('0x3cd5715e4d5ac10696d04f5e8ac358a0402381b9', '16')","(1, '1100000000000000000')"
844,"('0x17ebee050c312567ad0038c0a703779401cb0fe0', '16')","(1, '0')"
1855,"('0x32b8b761c038b030a402ab7d5536b4cdda6dba9f', '16')","(1, '3501375742364656678578766')"
779,"('0x16ca503edbbccfbbe2520613343770ab863ecf92', '16')","(1, '2000000000000000000')"
1867,"('0x3306af0be8d44b95539b156ddfcd634b94e1a7a5', '16')","(1, '1000000000000000')"
43,"('0x0103badad1f9c2dfb45cf4a6933a0ab7512b118a', '16')","(1, '1100000000000000000')"
783,"('0x16d23a44b8d0bf07269e07e0bc52fda3afacada7', '16')","(1, '0')"
153,"('0x046a65107b7f4ca5ba7742b928303c0f0917d843', '16')","(1, '1000000000000000000')"
36,"('0x00eb5266cd1709bdc486da3ce12f049db047347d', '16')","(1, '300000000000000000')"
909,"('0x19e1e9e6eef7df468659fa0db1a1868c9b91565d', '16')","(1, '1100000000000000000')"
423,"('0x0b004e3d468228f36f3e756d96c9894240e13349', '17')","(1, '1100000000000000000')"
